jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Allen, Río Negro",11434556,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Barrio La Emita Area 12 - Rawson, Provincia del Chubut",9985759,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Barrio Don Bosco - Trelew, Provincia del Chubut",6329002,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en KM 14 - Comodoro Rivadavia, Provincia del Chubut",4219335,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Río Gallegos en Barrio Bicentenario - Río Gallegos, Santa Cruz",11431558,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Gobernador Gregores, Santa Cruz",7744832,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 46 - Chaltén, Santa Cruz",11772144,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 5 ""Tol Olejce"" - Río Grande, Tierra del Fuego",25980814,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Chacra II B° CGT - Río Grande, Tierra del Fuego",15489663,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 4700 ""Legado General Belgrano"", Salta-Capital, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",6862867,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 4303 Maestro Terrone Riera, Orán, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",6862867,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Nº 87 - Provincia de Córdoba, Las Cejas, Tucumán - PROMEDU IV Préstamo BID 3455/OC-AR",4577242,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en Sumampa - Provincia de Santiago del Estero - PROMEDU IV (BID 3455/OC-AR),9497666,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en Quimil - Provincia de Santiago del Estero - PROMEDU IV (BID 3455/OC-AR),6084013,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en Fernández - Provincia de Santiago del Estero - PROMEDU IV (BID 3455/OC-AR),6228680,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 4362 Domingo Faustino Sarmiento, Animaná - San Carlos, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",4269997,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio el Huaico, Salta-Capital, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",4269997,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio San Carlos, Salta-Capital, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",4269997,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Escuela N° 4763 ""Hugo Luna"", San Ramón de la Nueva Orán, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",4232481,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Escuela N° 4701, San Ramón de la Nueva Orán, Salta - PROMEDU IV Préstamo BID 3455/OC-AR",4232481,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Escuela Amadeo Jacques, La Ramada y La Cruz, Burruyacu, Tucumán - PROMEDU IV Préstamo BID 3455/OC-AR",4508346,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Implementación del Plan Nacional de Educación Digital,Dirección y Coordinación,9263173,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Implementación del Plan Nacional de Educación Digital,Adquisición de Equipamiento Tecnológico,1124481087,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Implementación del Plan Nacional de Educación Digital,Desarrollo Pedagógico a través de la Incorporación de las Tecnologías de la Información y Comunicación (TIC's),294221302,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Dirección y Coordinación,160487097,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Acciones Especiales,1032265000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Desarrollo de Actividades Educativas y Culturales,59000000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Acciones del Consejo Federal de Eduación,10000000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Fortalecimiento del Servicio de la Biblioteca de Maestros,5350000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Fortalecimiento del Compromiso por la Educación,2000000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,Asistencia Financiera a Academias Nacionales,54233500,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Dirección y Coordinación,20093041,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Otorgamiento de Becas Socioeducativas,88128000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Otorgamiento de Becas de Postgrado y Perfeccionamiento,97354061,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Otorgamiento de Becas en el Exterior en Ciencia y Tecnología - Programa BEC.AR (BID N° 3066/OC-AR),67314000,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Diseño e Implementación de una Plataforma de Gestión Integral de Becas (BID AR-L1302),36399700,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Otorgamiento de Becas Educativas: Progresar,9480616767,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Gestión y Asignación de Becas a Estudiantes,Otorgamiento de Becas Compromiso Docente,300000002,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fondo Nacional de Incentivo Docente,Fondo Nacional de Incentivo Docente,24754186767,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fondo Nacional de Incentivo Docente,Compensaciones Salariales,586371519,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fondo Nacional de Incentivo Docente,Ex Fondo Compensador,1078644894,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Transferencias Varias,Transferencias a Institutos Terciarios y Otras,4275836611,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,,,,500000000,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Actividades Centrales,"Conducción, Planificación y Supervisión",165072484,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Actividades Centrales,Coordinación y Control de Gestión,541494008,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,"Conducción, Planificación y Supervisión",167582209,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,"Presencia en Fiestas, Ferias, Festivales Nacionales",2200000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Presencia en Territorio: Estado en tu Barrio,9946260,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Apoyo Social Interministerial,1400000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Capacitación para Pianistas Profesionales: Creadores e Interpretes de la Música Argentina en Piano,300000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,"Otorgamiento de Becas, Premios y Ayudas Federales e Internacionales",1633000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Acciones Bilaterales y Multilaterales,1548000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Ejecución del Evento Plataforma de Ideas,1620000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,Acciones Federales,5288420,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Promoción e Integración Cultural Nacional e Internacional,"Participación en Eventos de Promoción Internacional:Festivales,Bienales y Ferias en el Exterior",2715800,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,"Conducción, Planificación y Supervisión",468650074,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades de la Orquesta Sinfónica Nacional,969416,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades de la Orquesta Nacional de Música Argentina - Juan de Dios Filiberto,1180000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades de la Banda Sinfónica Nacional de Ciegos,1000000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades del Coro Polifónico Nacional,1280000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades del Coro Nacional de Jóvenes,740000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades del Coro Polifónico Nacional de Ciegos,1480000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades del Coro Nacional de Niños,795000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades del Ballet Folklórico Nacional,1421025,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Organismos Estables,Actividades de la Compañía Nacional de Danza Contemporánea,1400000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,"Conducción, Planificación y Supervisión de Museos Nacionales",628214782,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,Planificación Museológica,600000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,Restauración y Puesta en Valor de Monumentos Históricos Nacionales - Etapa II,10000000,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,Puesta en valor del Centro Nacional de la Música - Ex Biblioteca Nacional y Construcción de Edificios Anexos,61911609,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,"Conducción, Planificación y Supervisión",68739205,?,si
"Ministerio de Educación, Cultura, Ciencia y Tecnología",Secretaría de Gobierno de Cultura,Gestión de Museos Nacionales,Ampliación del Museo Nacional de Bellas Artes - Ciudad Autónoma de Buenos Aires,3172193,?,si
