jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Ampliación Edificio Lavalle 1250 - Oficina de Violencia Doméstica,12000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,"Construcción de Muros Cortafuego, Refuerzo Estructural y Obras Complementarias Inmueble Villarino 2010, CABA",20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Instalación de Ventilación de la Alcaidía del Palacio de Justicia de la Nación,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Justicia de Máxima Instancia,856926950,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Provisión y Colocación de Carpinterías del Palacio de Justicia,5800000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Reacondicionamiento Estructural de las Escaleras Interiores Nº 7 y Nº 9 - Palacio de Justicia,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Realización de Réplicas y Restauración de Artefactos de Iluminación del Palacio de Justicia,5456726,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,"Recambio Total de Cubierta, Zinguería y Aberturas Parciales Edificio Villarino N° 2010",14000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Refacción de los Patios Interiores del Palacio - Patios 3 y 4,14000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Refacción Etapa III Patios Interiores del Palacio de Justicia de la Nación - Ciudad Autónoma de Buenos Aires,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Refacciones en el Palacio de Justicia de la Nación,6020000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Refacciones en el Palacio de Justicia de la Nación  Etapa II,8875000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,"Refuerzo Estructural e Impermeabilización, parcial, de la Azotea del 7° Piso del Palacio (Sector Juzgado en lo Civil N° 11)",1349313,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Restauración de Pasillos 4º Piso Sector Sala de Acuerdos y Anexos del Palacio de Justicia,1250000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Restauración de Portales y Puertas de Acceso al Palacio de Justicia y Obras Complementarias,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Restauración Integral de las Escaleras Interiores N° 8 y 10 y Obras Complementarias del Palacio de Justicia,19000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Traslado del Servicio Jurídico Gratuito de la Universidad de Buenos Aires,25486082,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Adaptación funcional - JF Goya - Belgrano Nº 942. Goya Corrientes.  (CORREO),10152462,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Adecuación de los Núcleos Sanitarios Ala Retiro - Fuero Penal Económico - Av. de los Inmigrantes N° 1950, Ciudad Autónoma de Bue",26419654,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Adecuación del 1° y 2° piso para la instalación del tribunal  - TOCF Santa Rosa - Av. Rivadavia 202, Santa Rosa, Prov. d",8277946,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Adecuación y Ampliación Sede Judicial,6603735,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Ampliación del juzgado - JF Orán - López y  Planes Nº 402. San Ramón de la Nueva Orán. Salta.,4781513,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Bahía Blanca,248047155,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Comodoro Rivadavia,412896105,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara de Comandante Piedra Buena,50000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara de Córdoba,483493128,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara de Corrientes,237998058,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara de La Matanza,150000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara de la Plata,456240626,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara General Roca,294294399,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Mar del Plata,315168453,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Mendoza,386208828,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Paraná,222774847,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Posadas,255553913,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Resistencia,260325288,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Rosario,434511669,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Salta,298275166,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara San Martín,711982748,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Área Cámara Tucumán,342806446,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Construcción de nuevo edificio para la centralización de la Justicia Federal, Etapa 2. - CF y JF N° 1 Resistencia - Hipó",35123985,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Construcción de nuevo edificio para la centralización de la Justicia Federal. Centro Judicial de Posadas  - Av. Santa Ca,62686045,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Construcción de un nuevo edificio para la instalación del Juzgado Federal. - JF Campana - San Martín Nº 117. Campana. Bu,47225431,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Construcción nuevo edificio sede de los Tribunales Federales del Neuquén.  - Av. Belgrano  Nº 110, esq. Irigoyen Nº 372.",69423813,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Edificio España 394 - Adecuación de la Instalación Eléctrica y Provisión e Instalación de Equipos de Aire Acondicionado, Salta",14599115,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Civil y Comercial Federal,303385197,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Contencioso Administrativo Federal,423584636,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Criminal y Correccional Federal,652694197,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Electoral,1114964565,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Federal de la Seguridad Social,386326658,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Fuero Penal Económico,365778926,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Impermeabilización de Terrazas, Renovación de Instalación Sanitaria y Trabajos Complementarios - JF La Rioja - Joaquín V. Gonzál",5597972,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Justicia Penal Oral Federal de la Capital Federal,259881389,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Modificaciones en la instalación termomecánica y reacondicionamiento de torres de enfriamiento. Re- CF de Apelaciones de,8638875,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Provisión, Instalación y Puesta en Marcha de Nuevo Tablero General - Cámara Fiscal de Apelaciones y SE La Plata - Calle 8 N° 925",7188592,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,"Readecuación del tablero general del edificio, montantes y tableros seccionales. - CN en lo Penal Económico - Av. de los",10955695,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Readecuación instalación de gas - CF de Apelaciones de Córdoba  - Concepción Arenal Nº 690. Córdoba. Córdoba.,6884579,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Refuncionalización inmueble - JF Venado Tuerto - Chacabuco 743. Pcia. de Sta. Fe.,4098765,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Remodelación de Edificio para Redistribución de los Tribunales Federales de Paraná,68655089,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Remodelación de edificio. Etapa 2 - JF 3 de Febrero - Urquiza Nº 4968. 3 de Febrero. Buenos Aires,13192114,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Federal,Remodelación y adecuación de la instalación eléctrica. - CF de Apelaciones de Mar del Plata - Av. Pueyrredón Nº 3138. Ma,2278467,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Adecuación Funcional de Subsuelos - Cámara Nacional en lo Civil - Uruguay N° 714,5817272,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,"Adecuación Tablero Principal, Montantes y Tableros Seccionales - Edificio Lavalle 1554 - CABA",5135226,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Cambio de Tablero General de Baja Tensión y Reemplazo de Montantes. - Juzgado Nacional en lo Comercial,5325145,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Fuero Civil,1693974998,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Fuero Comercial,757487511,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Fuero Criminal y Correccional,1182770001,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Fuero de las Relaciones de Consumo,100000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Fuero del Trabajo,1220839458,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Instalación y Puesta en Marcha de Nuevas Máquinas Enfriadoras  - Juzgado Nacional de Trabajo - Pte. Perón Nº 990. C.A.B.A.,4138488,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia Ordinaria de la Ciudad Autónoma de Buenos Aires,Justicia Penal Oral Ordinaria,630293965,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Mandamientos y Notificaciones,Ampliación y Remodelación de Sede Judicial,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Mandamientos y Notificaciones,Mandamientos y Notificaciones,941832921,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Pericias Judiciales,Adecuación de Espacios de Detenidos en Tránsito,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Pericias Judiciales,Ampliacion del Laboratorio Fotográfico de la Morgue Judicial - Junin 760,10085000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Pericias Judiciales,Pericias Judiciales,904330709,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Pericias Judiciales,Readecuación Parcial Lavalle N°1429 - Reemplazo Placas de Mármol e Insonorización Cámara Gesell,2800000,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,"Acciones de Capacitación, Formación y Entrenamiento Técnico-Profesional",4790000,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Apoyo Administrativo Logístico,291073967,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control de Transferencias de Fondos Nacionales,129795071,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo de Gestión del Sector Público No Financiero,138894293,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo de la Cuenta de Inversión,180376507,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo de la Deuda Pública,178358616,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo del Sector Financiero y Recursos,165477536,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo Entes Reguladores y Empresas Prestadoras de Servicios Públicos,210214468,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Control Externo Financiero del Sector Público No Financiero,139858313,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Dirección Superior,126055719,0,no
Poder Legislativo Nacional,Auditoría General de la Nación,Control Externo del Sector Público Nacional,Planificación y Asistencia Legal y Técnica,239113526,0,no
Poder Legislativo Nacional,Poder Legislativo Nacional,Asistencia Social Integral al Personal del Congreso de la Nación,Ampliación y Mejoramiento Edificio Avenida Entre Ríos 177 - Ciudad Autónoma de Buenos Aires,7260000,0,no
